d0,d1
4373.0,53471.0
4122.0,53342.0
4079.0,52468.0
6187.0,54536.0
5336.0,54167.0
6597.0,53337.0
2559.0,53516.0
4705.0,54880.0
2975.0,54777.0
3565.0,52922.0
5706.0,53205.0
5141.0,51928.0
17.0,53801.0
7617.0,54283.0
5712.0,52647.0
4197.0,53856.0
4687.0,53543.0
4831.0,54582.0
3988.0,56542.0
3841.0,55068.0
5204.0,51722.0
6164.0,54498.0
5562.0,53837.0
2642.0,55241.0
4048.0,54140.0
4482.0,55505.0
4025.0,53331.0
3567.0,52072.0
6202.0,56365.0
3910.0,54867.0
2580.0,55663.0
6146.0,53878.0
4740.0,54190.0
5481.0,53730.0
5884.0,51941.0
3993.0,54771.0
4184.0,56655.0
5039.0,52327.0
5325.0,54592.0
6565.0,57240.0
5982.0,54491.0
3280.0,54325.0
5083.0,53207.0
4593.0,56428.0
5016.0,56337.0
4222.0,53879.0
4716.0,54264.0
4667.0,52631.0
6681.0,54199.0
6631.0,53784.0
4364.0,54081.0
7497.0,53513.0
3571.0,53101.0
10139.0,60124.0
8580.0,56978.0
9277.0,60551.0
10040.0,60059.0
8531.0,62942.0
12231.0,62033.0
11907.0,59062.0
10162.0,56940.0
11332.0,60501.0
9481.0,59972.0
7915.0,59830.0
10245.0,60721.0
12795.0,59389.0
12134.0,61178.0
8481.0,59528.0
12399.0,59721.0
7865.0,58669.0
9872.0,59262.0
10813.0,57597.0
9781.0,58820.0
11954.0,63340.0
6577.0,62194.0
10963.0,60408.0
10824.0,56861.0
10804.0,59547.0
11335.0,61153.0
8460.0,59979.0
10541.0,58366.0
9325.0,61499.0
9852.0,58306.0
6623.0,59654.0
11949.0,59100.0
10810.0,60398.0
11982.0,59504.0
11058.0,58087.0
8613.0,58180.0
9987.0,59588.0
10495.0,59902.0
11444.0,57864.0
8427.0,58780.0
11968.0,58691.0
9015.0,59230.0
14490.0,59659.0
8338.0,60319.0
11831.0,59081.0
12465.0,58616.0
10254.0,56364.0
11175.0,59264.0
10081.0,57737.0
11585.0,60290.0
10567.0,61071.0
11377.0,61415.0
8542.0,59770.0
9242.0,60721.0
8353.0,59821.0
10409.0,55838.0
10603.0,59956.0
10216.0,60154.0
11096.0,57117.0
10677.0,55312.0
12474.0,57795.0
10812.0,61715.0
11080.0,57594.0
13095.0,61223.0
12412.0,59050.0
8809.0,58271.0
12778.0,62049.0
10449.0,62189.0
8681.0,62818.0
13671.0,59637.0
8149.0,60049.0
10093.0,57968.0
12202.0,60952.0
10837.0,57202.0
10700.0,60580.0
9656.0,58216.0
9326.0,60606.0
11496.0,58947.0
10599.0,60752.0
10975.0,59231.0
12278.0,57902.0
11545.0,59063.0
12886.0,61092.0
9819.0,58554.0
11279.0,63706.0
10728.0,62127.0
9858.0,59272.0
11481.0,59797.0
10315.0,60301.0
10866.0,59140.0
9427.0,60973.0
12008.0,58420.0
9820.0,58508.0
13050.0,61662.0
7736.0,60919.0
10720.0,62473.0
12942.0,61313.0
12029.0,60342.0
12909.0,58933.0
9916.0,60240.0
12191.0,57368.0
11740.0,59652.0
10271.0,60510.0
10218.0,60133.0
8147.0,57929.0
13615.0,60184.0
13190.0,59501.0
11815.0,58248.0
8577.0,61455.0
12671.0,61339.0
8378.0,60945.0
9841.0,59925.0
11304.0,58688.0
12285.0,61395.0
10338.0,60470.0
9530.0,61240.0
10941.0,57507.0
9620.0,62215.0
9706.0,59947.0
8247.0,60295.0
10546.0,60683.0
10319.0,62431.0
9412.0,59366.0
8857.0,60404.0
11005.0,59848.0
12812.0,61175.0
9107.0,58547.0
9717.0,60903.0
10623.0,61373.0
10473.0,60989.0
8189.0,57252.0
7561.0,61021.0
11639.0,60658.0
13437.0,62373.0
8957.0,59639.0
10084.0,61366.0
10415.0,61631.0
11583.0,60356.0
9882.0,60566.0
11638.0,60356.0
8932.0,62598.0
9182.0,62144.0
8948.0,58608.0
10338.0,58184.0
9538.0,59116.0
8656.0,60454.0
11036.0,59053.0
8730.0,58342.0
8780.0,58483.0
9888.0,60609.0
42763.0,55722.0
41745.0,55036.0
41434.0,56533.0
45509.0,54192.0
43605.0,54433.0
41430.0,54372.0
43808.0,56317.0
43051.0,54413.0
46893.0,54869.0
41590.0,54991.0
43097.0,55525.0
43588.0,53879.0
44528.0,55913.0
42669.0,54424.0
45186.0,55167.0
42844.0,52521.0
41186.0,55401.0
40674.0,52839.0
43073.0,54867.0
43931.0,53583.0
41558.0,54649.0
41560.0,56240.0
43818.0,54730.0
45242.0,56640.0
43226.0,55759.0
44538.0,54319.0
43280.0,54454.0
43969.0,56174.0
42512.0,54055.0
43290.0,55799.0
41951.0,55065.0
43821.0,54110.0
43450.0,54663.0
45458.0,54605.0
43952.0,55424.0
43954.0,55865.0
42257.0,53491.0
42030.0,55457.0
42067.0,56294.0
42007.0,55049.0
45090.0,57235.0
42504.0,56440.0
43739.0,54783.0
43850.0,52909.0
43737.0,56928.0
42794.0,54549.0
43371.0,55785.0
43518.0,55141.0
44904.0,56368.0
40369.0,55514.0
45665.0,52311.0
40552.0,54754.0
44252.0,55655.0
42577.0,55992.0
45073.0,55291.0
43964.0,53370.0
41562.0,55042.0
43925.0,55240.0
43690.0,55642.0
42303.0,56594.0
42226.0,51863.0
44123.0,54027.0
44315.0,54133.0
42066.0,56748.0
43396.0,55572.0
41960.0,56404.0
42805.0,56345.0
44162.0,54951.0
46137.0,56392.0
42298.0,54687.0
43438.0,54681.0
46076.0,56226.0
41660.0,54312.0
42939.0,54538.0
42177.0,55116.0
43734.0,56703.0
45665.0,53642.0
44114.0,56514.0
42200.0,56200.0
41539.0,54557.0
41348.0,52206.0
43392.0,54968.0
42196.0,52532.0
46337.0,57566.0
39975.0,56097.0
41505.0,57046.0
40720.0,56335.0
42144.0,56095.0
42287.0,55605.0
43050.0,53709.0
41587.0,57430.0
43049.0,54257.0
46316.0,56515.0
42618.0,55808.0
43338.0,56219.0
43972.0,56345.0
45375.0,56319.0
45540.0,54967.0
41532.0,55339.0
40587.0,54291.0
43480.0,54527.0
41328.0,54662.0
44834.0,56210.0
43772.0,54935.0
44852.0,53225.0
43701.0,56882.0
42741.0,57727.0
43803.0,53692.0
41794.0,53379.0
42842.0,54189.0
45049.0,54051.0
44577.0,53785.0
43784.0,52818.0
43237.0,54823.0
43095.0,55997.0
44120.0,55931.0
43118.0,54544.0
44971.0,53046.0
42756.0,54099.0
43191.0,54856.0
44721.0,57831.0
42907.0,53491.0
42608.0,53636.0
42497.0,55648.0
45022.0,54903.0
43588.0,53626.0
44552.0,55510.0
43148.0,53760.0
41965.0,56183.0
41983.0,53565.0
41742.0,54194.0
44306.0,54281.0
43931.0,55530.0
44445.0,54947.0
42546.0,55250.0
41207.0,54110.0
44292.0,56530.0
41982.0,56502.0
43888.0,55495.0
43245.0,53795.0
44091.0,54288.0
44955.0,53409.0
43586.0,52147.0
45270.0,52179.0
44007.0,56241.0
43296.0,53627.0
44138.0,54632.0
43972.0,56207.0
43394.0,55343.0
44538.0,52532.0
47600.0,59005.0
47503.0,59980.0
47963.0,59842.0
47199.0,59060.0
47200.0,59031.0
47367.0,60872.0
46480.0,61329.0
47486.0,59732.0
47776.0,60314.0
45952.0,59268.0
49808.0,58728.0
45576.0,57409.0
45682.0,57127.0
46415.0,58450.0
48434.0,59614.0
47967.0,59323.0
47389.0,58806.0
46377.0,57225.0
47740.0,60151.0
49007.0,60804.0
46323.0,60485.0
43603.0,60576.0
47980.0,60330.0
44924.0,58440.0
47602.0,58751.0
46116.0,57531.0
46677.0,57968.0
48147.0,58486.0
46224.0,58268.0
46816.0,59424.0
46930.0,62762.0
45934.0,61462.0
46588.0,58873.0
46887.0,58903.0
48268.0,58780.0
45014.0,57009.0
47816.0,59654.0
44602.0,58814.0
46698.0,59409.0
46463.0,59710.0
47870.0,57743.0
48548.0,57337.0
44610.0,61047.0
45509.0,57926.0
48267.0,59212.0
46782.0,59290.0
48378.0,60485.0
46232.0,58425.0
45366.0,60734.0
46923.0,60229.0
47844.0,57963.0
47468.0,58916.0
46188.0,61604.0
47670.0,60737.0
45098.0,58056.0
47131.0,57719.0
46205.0,59883.0
47080.0,59681.0
46949.0,57454.0
47324.0,58063.0
48067.0,58637.0
47296.0,56836.0
47044.0,58699.0
47703.0,58903.0
48393.0,58921.0
47211.0,60068.0
47879.0,58868.0
50084.0,60284.0
46357.0,57151.0
45764.0,58065.0
51139.0,59585.0
47557.0,60277.0
47808.0,58754.0
47613.0,60401.0
46165.0,58694.0
48042.0,60907.0
48454.0,58189.0
47375.0,60822.0
46681.0,59373.0
50896.0,58701.0
46035.0,59237.0
47194.0,57610.0
46728.0,59448.0
50043.0,59048.0
49611.0,57641.0
47518.0,59285.0
48266.0,58415.0
47866.0,61415.0
46046.0,58977.0
48368.0,57886.0
48242.0,59279.0
47947.0,57572.0
46228.0,58634.0
46641.0,58497.0
46928.0,61322.0
44650.0,60694.0
47474.0,60349.0
46650.0,60203.0
48738.0,59314.0
48484.0,58286.0
48278.0,59764.0
45942.0,62277.0
46112.0,59260.0
48262.0,57550.0
48789.0,58150.0
46611.0,59528.0
45960.0,59176.0
47407.0,59374.0
46861.0,63137.0
45700.0,58817.0
44615.0,57635.0
47109.0,58064.0
47323.0,59670.0
48733.0,59581.0
47212.0,61159.0
45345.0,59997.0
46070.0,57360.0
46353.0,59003.0
48271.0,58900.0
44663.0,57802.0
47806.0,59657.0
47058.0,58373.0
46933.0,59269.0
48613.0,56424.0
47571.0,55890.0
47570.0,57320.0
46845.0,61271.0
46708.0,59648.0
46518.0,59404.0
46238.0,58925.0
47693.0,59141.0
48098.0,57107.0
46352.0,59510.0
51041.0,59578.0
46818.0,59467.0
46731.0,58185.0
48368.0,59001.0
46966.0,56405.0
46175.0,58661.0
45889.0,61544.0
45782.0,57022.0
48184.0,59753.0
47975.0,61610.0
45284.0,59691.0
45657.0,57651.0
48382.0,60296.0
47369.0,59613.0
45278.0,59639.0
48789.0,60495.0
47195.0,59087.0
16310.0,42838.0
14529.0,44667.0
15639.0,42673.0
11073.0,43577.0
15360.0,41918.0
14401.0,44849.0
16163.0,45074.0
14973.0,44050.0
16007.0,41508.0
14543.0,43762.0
12094.0,42449.0
14766.0,44432.0
13004.0,45304.0
14189.0,42315.0
15175.0,43650.0
13782.0,39434.0
12059.0,41470.0
12879.0,45693.0
14973.0,45213.0
15241.0,45564.0
13915.0,43278.0
13038.0,43418.0
14688.0,44005.0
12675.0,42095.0
11741.0,45272.0
14067.0,44806.0
14302.0,43181.0
13145.0,42257.0
13343.0,42577.0
13702.0,43245.0
12288.0,42992.0
15291.0,46302.0
15612.0,45247.0
11222.0,43005.0
14932.0,43758.0
12921.0,43343.0
12244.0,41823.0
14719.0,44066.0
13725.0,44902.0
15772.0,42391.0
13795.0,42806.0
14738.0,42718.0
11715.0,41855.0
13292.0,45173.0
16843.0,41532.0
17354.0,43900.0
13118.0,44260.0
13170.0,41517.0
13962.0,41988.0
14895.0,41365.0
12669.0,43767.0
15424.0,39497.0
13938.0,43472.0
11977.0,43295.0
13331.0,41632.0
15004.0,42307.0
14950.0,43226.0
15617.0,44932.0
14015.0,43167.0
13283.0,43735.0
13832.0,44314.0
12018.0,44436.0
14611.0,43550.0
14824.0,42393.0
12657.0,42917.0
15101.0,43498.0
14247.0,42987.0
11540.0,42854.0
12209.0,44229.0
14853.0,43182.0
10527.0,42775.0
14839.0,42349.0
13645.0,43424.0
15836.0,45980.0
13340.0,43920.0
16772.0,41789.0
12601.0,43739.0
14238.0,44307.0
13509.0,42666.0
14816.0,42924.0
15190.0,43388.0
14932.0,44282.0
14821.0,42289.0
12976.0,42893.0
17399.0,45218.0
14606.0,45093.0
13376.0,44224.0
13033.0,46582.0
13673.0,42787.0
14350.0,42175.0
14133.0,40193.0
13989.0,42197.0
13672.0,43291.0
12838.0,44094.0
13437.0,43921.0
16969.0,42472.0
12812.0,42961.0
12209.0,42018.0
16231.0,41723.0
14920.0,42663.0
12914.0,44367.0
12302.0,44075.0
12807.0,43995.0
14330.0,44486.0
11277.0,43750.0
13627.0,42127.0
11720.0,43669.0
12250.0,43253.0
13778.0,43055.0
14532.0,45517.0
11505.0,42400.0
14732.0,41301.0
14242.0,46062.0
14312.0,43885.0
11342.0,44595.0
14896.0,42618.0
15861.0,42881.0
14941.0,44280.0
15865.0,42124.0
13298.0,42991.0
12511.0,44211.0
15108.0,42189.0
13058.0,43476.0
13309.0,42292.0
13911.0,43400.0
14036.0,44957.0
11008.0,43793.0
13745.0,44363.0
13766.0,43381.0
11975.0,44335.0
12707.0,44732.0
15826.0,42516.0
14242.0,47449.0
13990.0,42565.0
14823.0,42317.0
13562.0,41690.0
14782.0,44208.0
15069.0,44471.0
12556.0,43853.0
12893.0,43813.0
13707.0,42127.0
14655.0,43612.0
14991.0,42009.0
13431.0,43471.0
12924.0,43633.0
11343.0,41951.0
13674.0,42904.0
17293.0,42226.0
11039.0,38831.0
12492.0,41072.0
16236.0,41968.0
13824.0,37378.0
17516.0,39586.0
16923.0,36809.0
14593.0,40118.0
14683.0,36805.0
17578.0,37686.0
18855.0,38176.0
15721.0,38939.0
16293.0,36422.0
15663.0,39807.0
13864.0,41156.0
14891.0,39609.0
14193.0,37146.0
15903.0,39953.0
17830.0,37298.0
17794.0,37799.0
15970.0,35907.0
17010.0,38367.0
15778.0,37432.0
16515.0,35083.0
16414.0,36076.0
14535.0,38111.0
18387.0,37949.0
19215.0,36537.0
14089.0,36807.0
15643.0,37071.0
16539.0,36513.0
17000.0,36353.0
17057.0,37353.0
16056.0,37834.0
16086.0,38113.0
16962.0,38535.0
14022.0,38099.0
16676.0,38732.0
16495.0,36750.0
14777.0,36426.0
15634.0,37284.0
14782.0,38036.0
15693.0,39198.0
17384.0,37851.0
14906.0,38483.0
16090.0,36549.0
13682.0,38082.0
13373.0,37561.0
14929.0,36910.0
13455.0,39284.0
14958.0,38871.0
15922.0,35696.0
17164.0,38939.0
16708.0,37864.0
17502.0,36648.0
15530.0,39657.0
11914.0,37710.0
15481.0,38312.0
14645.0,40465.0
16151.0,37404.0
16747.0,38035.0
15630.0,38976.0
15141.0,37401.0
17104.0,36620.0
13473.0,39006.0
18529.0,36608.0
16734.0,39448.0
15306.0,36124.0
16048.0,39141.0
17877.0,35739.0
16193.0,36259.0
15343.0,37844.0
15763.0,38213.0
13698.0,35566.0
19528.0,39964.0
14571.0,36397.0
14823.0,37508.0
15605.0,38513.0
16362.0,36537.0
15322.0,38153.0
12555.0,38423.0
14611.0,40424.0
17053.0,38196.0
16333.0,37721.0
17174.0,38765.0
15122.0,37037.0
13837.0,35211.0
15558.0,37593.0
14938.0,35990.0
17201.0,39074.0
16367.0,37711.0
16897.0,38659.0
15494.0,37841.0
16690.0,36665.0
15223.0,37418.0
15724.0,38079.0
14074.0,37080.0
15159.0,39396.0
15122.0,37831.0
16284.0,38255.0
16008.0,38009.0
16946.0,38537.0
16208.0,36390.0
15180.0,37909.0
16087.0,39270.0
16200.0,37577.0
17428.0,37000.0
17702.0,39962.0
15264.0,35408.0
14522.0,38615.0
14940.0,40546.0
16854.0,38380.0
14592.0,40547.0
14648.0,37330.0
16115.0,38102.0
14056.0,36197.0
15945.0,37984.0
14273.0,38241.0
14968.0,38271.0
14094.0,37526.0
16079.0,38877.0
16432.0,37688.0
11298.0,38998.0
15347.0,37166.0
18713.0,37357.0
12765.0,37819.0
15543.0,37602.0
14784.0,39342.0
16996.0,38712.0
17769.0,34464.0
14948.0,39853.0
18403.0,37768.0
10693.0,40141.0
18281.0,39185.0
18128.0,40443.0
17065.0,36790.0
16074.0,37683.0
15184.0,34812.0
14791.0,38647.0
19135.0,37713.0
15071.0,35562.0
14238.0,39602.0
15356.0,37012.0
14941.0,37337.0
15401.0,40216.0
18826.0,36811.0
18195.0,36385.0
13931.0,37862.0
17319.0,37461.0
15404.0,38869.0
15739.0,38708.0
15481.0,36730.0
18564.0,36963.0
9436.0,40722.0
8542.0,37701.0
7430.0,40079.0
9579.0,39047.0
9096.0,37851.0
9463.0,37739.0
8224.0,40782.0
9667.0,37516.0
11622.0,37865.0
9529.0,37315.0
7967.0,39056.0
10436.0,38756.0
8260.0,38043.0
8808.0,39574.0
14290.0,40911.0
9675.0,38028.0
9319.0,38400.0
9076.0,38066.0
8151.0,37838.0
9709.0,39892.0
9515.0,35854.0
11591.0,36925.0
8711.0,37483.0
8024.0,36144.0
10692.0,39078.0
7915.0,36954.0
9078.0,38726.0
9195.0,38071.0
11032.0,38088.0
9906.0,39406.0
9458.0,36547.0
9184.0,38352.0
6412.0,37952.0
9610.0,39689.0
11934.0,38933.0
8508.0,36723.0
10052.0,38563.0
9327.0,37565.0
7121.0,39344.0
9770.0,40715.0
8056.0,37976.0
9431.0,38817.0
10034.0,40439.0
9154.0,38168.0
10896.0,39037.0
9614.0,35128.0
9345.0,38311.0
9816.0,36855.0
9969.0,38510.0
9796.0,36843.0
12878.0,36872.0
13513.0,38312.0
11666.0,36169.0
9569.0,37527.0
13164.0,37091.0
8339.0,39284.0
14024.0,40384.0
11278.0,40936.0
9928.0,38347.0
8701.0,37878.0
11235.0,38829.0
8419.0,39381.0
10523.0,38109.0
9598.0,38447.0
9675.0,38100.0
9615.0,38722.0
7549.0,39530.0
8358.0,37335.0
11844.0,38738.0
9151.0,38825.0
10430.0,37727.0
10513.0,37095.0
7506.0,37673.0
9795.0,36922.0
8512.0,37861.0
10012.0,37549.0
8290.0,40018.0
9835.0,40769.0
10092.0,38952.0
6605.0,38175.0
9844.0,38755.0
11441.0,37960.0
11627.0,37781.0
9467.0,34849.0
9219.0,37350.0
7804.0,38781.0
8418.0,37342.0
9970.0,40178.0
9074.0,39973.0
10651.0,40512.0
10175.0,37026.0
9145.0,39314.0
8986.0,40435.0
7646.0,39206.0
11257.0,39453.0
9543.0,37242.0
10024.0,38894.0
8227.0,39139.0
10549.0,36779.0
12545.0,38674.0
10116.0,39406.0
9403.0,37517.0
9525.0,36439.0
11196.0,37023.0
9827.0,37829.0
9522.0,38390.0
11616.0,38833.0
10805.0,37657.0
10224.0,34459.0
8725.0,37764.0
7031.0,37680.0
9676.0,41916.0
9934.0,39710.0
9686.0,39476.0
9501.0,41285.0
9063.0,39410.0
9163.0,38171.0
10952.0,38583.0
8894.0,38929.0
10238.0,39541.0
13433.0,38254.0
8954.0,39949.0
11172.0,37441.0
9213.0,35959.0
9379.0,37976.0
9468.0,39603.0
9049.0,37487.0
10357.0,34891.0
9576.0,36772.0
10941.0,39478.0
10958.0,37100.0
9275.0,39909.0
11583.0,40675.0
11476.0,37849.0
9537.0,36878.0
9485.0,36958.0
7124.0,36867.0
8965.0,37856.0
9340.0,38358.0
8361.0,38769.0
10724.0,37525.0
11357.0,37572.0
11120.0,38765.0
8944.0,37919.0
10829.0,35138.0
9125.0,40694.0
10439.0,39606.0
7821.0,38805.0
9035.0,35859.0
9350.0,38414.0
3946.0,41094.0
7437.0,41383.0
3878.0,43413.0
2514.0,41253.0
6180.0,43890.0
3182.0,40846.0
949.0,44830.0
6707.0,45098.0
4134.0,42080.0
5242.0,43347.0
3119.0,39544.0
7744.0,44473.0
4431.0,44640.0
2359.0,43442.0
3506.0,39777.0
8515.0,41905.0
7002.0,41881.0
5896.0,41093.0
2835.0,43101.0
7287.0,43328.0
3471.0,45480.0
3022.0,40247.0
5126.0,43420.0
4495.0,44091.0
4248.0,43141.0
6900.0,42068.0
7206.0,43692.0
5612.0,42097.0
6143.0,40854.0
3940.0,41188.0
4239.0,43805.0
4762.0,43144.0
4003.0,42348.0
5196.0,40134.0
6124.0,42753.0
7111.0,44657.0
6136.0,44329.0
7987.0,40216.0
5849.0,43773.0
5443.0,44511.0
4617.0,40357.0
5627.0,40629.0
7785.0,43008.0
5604.0,44310.0
6958.0,42584.0
5696.0,42913.0
4664.0,43028.0
5217.0,41805.0
6256.0,41629.0
5556.0,42645.0
5972.0,41651.0
4799.0,41632.0
4568.0,43681.0
7892.0,41377.0
7826.0,43358.0
5608.0,42777.0
8651.0,41863.0
4544.0,42128.0
6216.0,41069.0
8891.0,42189.0
4524.0,44211.0
4405.0,42650.0
4777.0,41008.0
3948.0,41917.0
4222.0,42123.0
7390.0,41422.0
4505.0,42257.0
3610.0,43589.0
3718.0,43827.0
3900.0,42414.0
6176.0,43619.0
6226.0,40019.0
6081.0,42225.0
4279.0,40599.0
7229.0,41713.0
6925.0,40172.0
4553.0,39229.0
3647.0,42965.0
1533.0,41682.0
2836.0,41512.0
5555.0,41428.0
5606.0,45229.0
5954.0,41585.0
4332.0,43772.0
6531.0,43081.0
2865.0,41704.0
6250.0,43099.0
5416.0,40089.0
6506.0,41645.0
7762.0,43414.0
4470.0,43441.0
3376.0,42779.0
4407.0,41845.0
4914.0,44536.0
6052.0,42522.0
3633.0,42132.0
3420.0,40792.0
6467.0,42420.0
6405.0,42160.0
4372.0,44685.0
6181.0,43016.0
4325.0,41754.0
5944.0,41737.0
4713.0,40041.0
7231.0,42724.0
6313.0,41902.0
5078.0,43688.0
3642.0,40640.0
4268.0,42135.0
4068.0,44238.0
3738.0,41931.0
4788.0,40317.0
3829.0,40341.0
4828.0,41150.0
4547.0,45073.0
6754.0,42157.0
4298.0,38715.0
8422.0,43250.0
4621.0,41587.0
6733.0,42887.0
5971.0,44428.0
6984.0,43913.0
4320.0,42737.0
3992.0,43765.0
6156.0,43763.0
5741.0,44195.0
4992.0,42545.0
6387.0,41682.0
5928.0,44182.0
2375.0,43954.0
4424.0,39869.0
2450.0,41946.0
6102.0,42970.0
6682.0,42648.0
4766.0,42419.0
6977.0,44904.0
3367.0,42732.0
4745.0,41097.0
3834.0,41454.0
3829.0,42607.0
5665.0,41070.0
6784.0,42458.0
1296.0,41453.0
5316.0,41856.0
2814.0,42818.0
917.0,42088.0
5530.0,43471.0
6848.0,42000.0
5675.0,43237.0
6450.0,42774.0
41807.0,34031.0
43587.0,34865.0
43297.0,36500.0
44750.0,34610.0
41273.0,37270.0
43695.0,33770.0
42536.0,34707.0
49043.0,34993.0
42790.0,36459.0
42807.0,34870.0
45335.0,36912.0
42768.0,34791.0
42822.0,36259.0
43485.0,34050.0
42050.0,30416.0
43996.0,34242.0
40627.0,35049.0
42574.0,34477.0
47138.0,36746.0
46186.0,35016.0
45049.0,33934.0
44831.0,33120.0
44896.0,37290.0
47101.0,33612.0
44229.0,32829.0
45517.0,33956.0
42500.0,37188.0
46025.0,33590.0
43855.0,34053.0
45912.0,35230.0
43743.0,32689.0
41712.0,37204.0
46155.0,36845.0
42887.0,35693.0
46790.0,34893.0
45166.0,35658.0
42962.0,36565.0
40211.0,36581.0
42678.0,35504.0
43088.0,32741.0
43275.0,36183.0
42998.0,32813.0
42283.0,35546.0
45277.0,35127.0
44711.0,34257.0
45251.0,36120.0
42894.0,32927.0
43617.0,33370.0
42827.0,35362.0
43163.0,31802.0
45123.0,33068.0
41775.0,34315.0
42675.0,36033.0
42654.0,36194.0
43066.0,34949.0
43951.0,32170.0
43307.0,34574.0
43066.0,35693.0
47300.0,34717.0
42175.0,32217.0
46104.0,33045.0
45838.0,33520.0
46156.0,35944.0
44197.0,37340.0
44687.0,34822.0
42950.0,34902.0
43897.0,34562.0
40243.0,36274.0
44946.0,34718.0
44979.0,37599.0
42860.0,32230.0
43155.0,34988.0
43354.0,36491.0
42920.0,34208.0
44666.0,37014.0
43954.0,34953.0
41962.0,33523.0
43357.0,34149.0
42486.0,35654.0
41916.0,34429.0
43445.0,34877.0
44512.0,34140.0
43972.0,38240.0
41321.0,33982.0
42341.0,34702.0
43595.0,35490.0
45362.0,30926.0
44554.0,36035.0
41496.0,34384.0
43718.0,35031.0
42266.0,34561.0
43146.0,37431.0
43328.0,32882.0
42729.0,32551.0
43965.0,33758.0
42847.0,34244.0
42968.0,34995.0
41888.0,34501.0
43648.0,35505.0
42037.0,35794.0
45463.0,34483.0
44280.0,33867.0
43393.0,34827.0
42378.0,35745.0
41273.0,35067.0
43796.0,32311.0
45364.0,33095.0
40993.0,35533.0
43294.0,37614.0
42785.0,33228.0
43838.0,32039.0
45483.0,36519.0
43260.0,34943.0
41312.0,35601.0
44959.0,35167.0
44263.0,33651.0
43367.0,35070.0
44552.0,34771.0
42911.0,31116.0
44984.0,37272.0
43811.0,33789.0
46134.0,35217.0
43261.0,38108.0
42011.0,35696.0
43737.0,32817.0
45384.0,36530.0
42862.0,34504.0
43216.0,34939.0
42237.0,34262.0
42249.0,35113.0
42602.0,35679.0
44769.0,34535.0
41384.0,37669.0
45010.0,33501.0
44089.0,34530.0
43518.0,34479.0
45407.0,34472.0
42705.0,33706.0
42377.0,34121.0
46879.0,36101.0
41922.0,36116.0
43878.0,31474.0
41955.0,35508.0
42406.0,35998.0
44401.0,33646.0
42558.0,33844.0
45411.0,33445.0
45644.0,35586.0
42617.0,35670.0
44482.0,33700.0
39026.0,28218.0
42351.0,28785.0
41121.0,27141.0
40158.0,31551.0
41132.0,28470.0
39165.0,29928.0
40740.0,30873.0
40824.0,28745.0
41299.0,29883.0
42064.0,28354.0
41815.0,29195.0
40975.0,29310.0
38988.0,31715.0
39872.0,30176.0
40521.0,28895.0
40944.0,28504.0
38742.0,30624.0
40475.0,29556.0
42689.0,29772.0
40452.0,29651.0
38305.0,29495.0
40332.0,27572.0
41305.0,28067.0
40251.0,30719.0
42366.0,27329.0
40528.0,29122.0
41489.0,28005.0
39272.0,29370.0
40374.0,31882.0
40120.0,29081.0
42139.0,29828.0
40203.0,29563.0
39196.0,30593.0
39422.0,28165.0
42499.0,26129.0
38828.0,29275.0
42135.0,30443.0
39694.0,27962.0
38856.0,30385.0
42542.0,27930.0
38870.0,26778.0
40892.0,27037.0
42847.0,28275.0
39559.0,27977.0
42411.0,27392.0
39923.0,29245.0
40404.0,28516.0
38514.0,26629.0
40321.0,29683.0
38945.0,27611.0
44021.0,29339.0
41872.0,31011.0
38784.0,29229.0
40166.0,27908.0
39915.0,28140.0
39680.0,29318.0
39283.0,30142.0
40520.0,28503.0
39943.0,28143.0
38112.0,29441.0
39857.0,27581.0
40626.0,29529.0
38791.0,28417.0
40798.0,29933.0
39151.0,28432.0
40465.0,28958.0
42599.0,31306.0
41897.0,31339.0
42678.0,29186.0
39289.0,31060.0
42077.0,29406.0
41278.0,31388.0
37144.0,28753.0
39993.0,27448.0
38471.0,29587.0
41300.0,27961.0
39043.0,30611.0
40227.0,29415.0
42377.0,28058.0
40346.0,29787.0
41761.0,28334.0
42120.0,28063.0
43266.0,29454.0
39757.0,27810.0
41845.0,30117.0
38110.0,28558.0
38429.0,28637.0
42109.0,30277.0
39614.0,30784.0
39485.0,28817.0
39257.0,30660.0
39547.0,30974.0
42526.0,28024.0
40530.0,31441.0
41412.0,31944.0
39481.0,28076.0
37741.0,27869.0
42568.0,29385.0
40926.0,29084.0
42189.0,30084.0
42051.0,26764.0
40813.0,29403.0
40824.0,31005.0
42173.0,29521.0
38897.0,27159.0
39269.0,28560.0
41337.0,27737.0
40116.0,28881.0
41456.0,27472.0
39826.0,29203.0
39992.0,26930.0
40454.0,29154.0
41406.0,26904.0
38144.0,29644.0
40766.0,29317.0
42284.0,30965.0
39048.0,27751.0
40219.0,25879.0
42253.0,29076.0
41585.0,31090.0
41356.0,30508.0
39367.0,27286.0
39848.0,27121.0
42462.0,30296.0
39726.0,28882.0
37417.0,28491.0
41169.0,29731.0
40371.0,30415.0
37852.0,29403.0
41423.0,32243.0
40430.0,29016.0
40493.0,28761.0
40361.0,28667.0
38412.0,28839.0
38685.0,30586.0
36144.0,28076.0
40802.0,28766.0
40887.0,27766.0
40042.0,26506.0
37794.0,29108.0
40277.0,29414.0
40181.0,28070.0
40017.0,29413.0
38539.0,29450.0
40240.0,30489.0
41644.0,29288.0
